Order_ID,Customer_ID,Customer_Name,Email,Order_Date,Product,Category,Quantity,Unit_Price,Total_Amount,City,Payment_Method,Order_Status
ORD-0384,CUST-1017,Simran Gupta,simran.gupta687@gmail.com,09/05/2025,Table Lamp,Home,1,INR 299,INR 299,Bengaluru,upi,delivered
ORD-0960,CUST-1072,Ananya Patel,ananya.patel564@gmail.com,2025-11-25,Sneakers,Fashion,5,₹799,3995,delhi,upi,Shipped
ORD-0616,CUST-1234,Aditya Mishra,aditya.mishra810@gmail.com,22/02/2025,Lip Balm,Beauty,1,249,₹249,delhi,upi,Shipped
ORD-0258,CUST-1092,Ananya Verma,ananya.verma36@gmail.com,2025-06-13,AI Fundamentals,Books,3,₹799,"2,397",Delhi,COD,cancelled
ORD-0336,CUST-1102,Neha Patel,neha.patel118@gmail.com,29-05-2025,Python Basics,Books,6,249,"₹1,494",mumbai ,COD,pending
ORD-0016,CUST-1201,Priya Kumar,priya.kumar695@gmail.com,2025-09-06,Headphones,Electronics,1,1299,"INR 1,299",Lucknow,COD,Shipped
ORD-0325,CUST-1234,Nitin Mehta,nitin.mehta999@gmail.com,10/10/2025,USB Cable,Electronics,4,₹799,"3,196",Mumbai,COD,Shipped
ORD-0762,CUST-1049,Vikas Verma,vikas.verma153@gmail.com,"Jul 01, 2025",T-Shirt,Fashion,4,"₹1,999","7,996",Lucknow,credit card,delivered
ORD-0223,CUST-1231,Ananya Mishra,ananya.mishra561@gmail.com,28-03-2025,Power Bank,Electronics,3,"1,299","3,897",Jaipur,Debit Card,cancelled
ORD-0180,CUST-1202,Aditya Verma,aditya.verma651@gmail.com,"Dec 14, 2025",Sneakers,Fashion,1,1299,₹ 1299,Delhi,debit card,pending
ORD-0987,CUST-1012,Neha Mehta,neha.mehta523@gmail.com,"Jan 01, 2025",Data Analytics,Books,2,₹599,"INR 1,198",delhi,COD,Shipped
ORD-0023,CUST-1172,Aditya Patel,aditya.patel333@gmail.com,2025-05-14,USB Cable,Electronics,6,"1,599","INR 9,594",mumbai ,Cash on Delivery,DELIVERED
ORD-0357,CUST-1035,Karan Gupta,karan.gupta970@gmail.com,"Sep 04, 2025",T-Shirt,Fashion,6,"1,299",7794,Lucknow,upi,pending
ORD-0670,CUST-1082,Karan Singh,karan.singh131@gmail.com,2025-03-15,Jeans,Fashion,5,"INR 1,599","INR 7,995",pune,Cash on Delivery,Pending
ORD-0865,CUST-1038,Ananya Mehta,ananya.mehta922@gmail.com,"Sep 23, 2025",Hoodie,Fashion,1,₹599,599,jaipur ,cod,Delivered
ORD-0341,CUST-1246,Vikas Yadav,vikas.yadav346@gmail.com,12-11-2025,Python Basics,Books,2,599,"INR 1,198",Jaipur,debit card,Pending
ORD-0432,CUST-1035,Aditya Mishra,aditya.mishra246@gmail.com,2025-11-02,AI Fundamentals,Books,3,"INR 1,599","₹4,797",Bangalore,upi,Cancelled
ORD-0553,CUST-1161,Sneha Kumar,sneha.kumar160@gmail.com,21/08/2025,Perfume,Beauty,4,₹999,"3,996",Pune,COD,Shipped
ORD-0837,CUST-1084,Aditya Sharma,aditya.sharma558@gmail.com,2025-01-12,Excel Guide,Books,1,INR 399,399,New Delhi,credit card,Delivered
ORD-0204,CUST-1084,Aditya Gupta,aditya.gupta500@gmail.com,2025-06-10,Data Analytics,Books,3,₹ 599,"1,797",mumbai ,COD,Shipped
ORD-0634,CUST-1205,Rahul Verma,rahul.verma526@gmail.com,"Nov 22, 2025",Lip Balm,Beauty,6,₹ 1599,₹ 9594,delhi,debit card,delivered
ORD-0094,CUST-1110,Aditya Sharma,aditya.sharma754@gmail.com,04-12-2025,USB Cable,Electronics,5,₹ 399,"₹1,995",Delhi,COD,pending
ORD-0560,CUST-1170,Aarav Mehta,aarav.mehta399@gmail.com,"Feb 19, 2025",Sneakers,Fashion,6,"1,599","9,594",Bengaluru,debit card,Delivered
ORD-0069,CUST-1113,Aditya Yadav,aditya.yadav650@gmail.com,15/08/2025,Keyboard,Electronics,5,INR 599,"2,995",pune,Credit Card,shipped
ORD-0626,CUST-1134,Nitin Patel,nitin.patel874@gmail.com,2025-11-01,Storage Box,Home,5,"2,499","12,495",mumbai ,Credit Card,pending
ORD-0285,CUST-1219,Neha Verma,neha.verma867@gmail.com,13/05/2025,Perfume,Beauty,5,599,"₹2,995",Bengaluru,UPI,DELIVERED
ORD-0808,CUST-1160,Nitin Verma,nitin.verma797@gmail.com,24-03-2025,Keyboard,Electronics,2,₹ 1999,"INR 3,998",Bangalore,Debit Card,Pending
ORD-0435,CUST-1165,Aarav Mishra,aarav.mishra762@gmail.com,14-07-2025,Shampoo,Beauty,4,₹ 799,3196,Lucknow,cod,cancelled
ORD-0154,CUST-1126,Aditya Mehta,aditya.mehta176@gmail.com,21-07-2025,AI Fundamentals,Books,2,599,"1,198",pune,cod,cancelled
ORD-0076,CUST-1224,Neha Mishra,neha.mishra719@gmail.com,23/07/2025,Water Bottle,Home,4,499,1996,Bengaluru,debit card,Cancelled
ORD-0821,CUST-1056,Ananya Patel,ananya.patel749@gmail.com,"Jan 02, 2025",T-Shirt,Fashion,6,INR 799,₹ 4794,jaipur ,upi,Delivered
ORD-0447,CUST-1110,Simran Gupta,simran.gupta636@gmail.com,30/01/2025,SQL Handbook,Books,5,399,1995,New Delhi,COD,shipped
ORD-0189,CUST-1018,Nitin Sharma,nitin.sharma546@gmail.com,18/01/2025,SQL Handbook,Books,2,"₹1,299","₹2,598",Bengaluru,Credit Card,Shipped
ORD-0272,CUST-1121,Rohan Sharma,rohan.sharma221@gmail.com,29-03-2025,Cap,Fashion,4,₹399,₹ 1596,New Delhi,Debit Card,pending
ORD-0237,CUST-1158,Sneha Kumar,sneha.kumar653@gmail.com,"Dec 31, 2025",Water Bottle,Home,1,₹ 799,₹ 799,New Delhi,cod,cancelled
ORD-0488,CUST-1164,Nitin Mishra,nitin.mishra832@gmail.com,05/04/2025,Data Analytics,Books,4,"INR 1,999","7,996",mumbai ,COD,delivered
ORD-0118,CUST-1217,Priya Mehta,priya.mehta980@gmail.com,2025-09-06,Headphones,Electronics,3,INR 299,INR 897,delhi,upi,shipped
ORD-0914,CUST-1139,Vikas Mishra,vikas.mishra334@gmail.com,2025-01-22,Keyboard,Electronics,6,"₹1,299","7,794",mumbai ,UPI,Pending
ORD-0513,CUST-1116,Aarav Yadav,aarav.yadav761@gmail.com,16/09/2025,Python Basics,Books,4,₹ 199,796,Bengaluru,COD,delivered
ORD-0555,CUST-1130,Nitin Patel,nitin.patel795@gmail.com,"Sep 10, 2025",AI  Fundamentals,Books,1,INR 249,249,jaipur ,COD,Cancelled
ORD-0595,CUST-1084,Nitin Yadav,nitin.yadav474@gmail.com,18-11-2025,Wireless Mouse,Electronics,4,2499,"₹9,996",Bangalore,UPI,Cancelled
ORD-0127,CUST-1135,Rahul Kumar,rahul.kumar449@gmail.com,01-01-2025,AI Fundamentals,Books,2,"INR 2,499",4998,Bengaluru,Credit Card,delivered
ORD-0117,CUST-1093,Rohan Kumar,rohan.kumar582@gmail.com,12-07-2025,Shampoo,Beauty,5,"INR 2,499",12495,New Delhi,Cash on Delivery,cancelled
ORD-0474,CUST-1142,Rahul Jain,rahul.jain890@gmail.com,"Aug 22, 2025",Lip Balm,Beauty,2,249,INR 498,Pune,cod,pending
ORD-0697,CUST-1209,Priya Singh,priya.singh235@gmail.com,2025-02-19,Face Wash,Beauty,1,INR 599,₹599,Bengaluru,cod,delivered
ORD-0058,CUST-1113,Simran Verma,simran.verma663@gmail.com,09/09/2025,Wireless Mouse,Electronics,5,₹499,2495,mumbai ,COD,Cancelled
ORD-0678,CUST-1003,Neha Kumar,neha.kumar319@gmail.com,16-12-2025,Bedsheet,Home,2,"INR 1,999",3998,delhi,cod,shipped
ORD-0916,CUST-1121,Karan Kumar,karan.kumar156@gmail.com,13-01-2025,Hoodie,Fashion,1,1999,"1,999",Bangalore,Cash on Delivery,Pending
ORD-0370,CUST-1020,Neha Patel,neha.patel558@gmail.com,05-01-2025,Table Lamp,Home,3,INR 799,"2,397",New Delhi,Cash on Delivery,Pending
ORD-0269,CUST-1111,Karan Verma,karan.verma759@gmail.com,08/02/2025,Wireless Mouse,Electronics,3,299,897,Jaipur,COD,Delivered
ORD-0047,CUST-1215,Aarav Patel,aarav.patel63@gmail.com,2025-06-29,Body Lotion,Beauty,1,₹999,₹999,Delhi,credit card,Shipped
ORD-0350,CUST-1041,Rahul Yadav,rahul.yadav179@gmail.com,28/04/2025,Perfume,Beauty,1,1299,"1,299",Mumbai,Credit Card,DELIVERED
ORD-0196,CUST-1155,Rahul Singh,rahul.singh522@gmail.com,27/06/2025,Excel Guide,Books,4,"₹2,499",₹ 9996,Mumbai,upi,Pending
ORD-0700,CUST-1174,Aditya Yadav,aditya.yadav114@gmail.com,2025-12-31,Keyboard,Electronics,4,499,"₹1,996",Jaipur,debit card,pending
ORD-0838,CUST-1120,Simran Verma,simran.verma284@gmail.com,"May 21, 2025",Table Lamp,Home,1,"INR 2,499","₹2,499",Bangalore,cod,shipped
ORD-0740,CUST-1104,Vikas Jain,vikas.jain315@gmail.com,2025-10-20,Power Bank,Electronics,2,₹799,"1,598",New Delhi,cod,DELIVERED
ORD-0264,CUST-1033,Sneha Mishra,sneha.mishra815@gmail.com,2025-07-02,Body Lotion,Beauty,2,2499,"INR 4,998",Bengaluru,Debit Card,shipped
ORD-0444,CUST-1046,Aarav Mishra,aarav.mishra868@gmail.com,05-11-2025,Headphones,Electronics,1,299,₹299,Delhi,upi,pending
ORD-0679,CUST-1059,Karan Mishra,karan.mishra785@gmail.com,02/12/2025,Sneakers,Fashion,3,₹ 799,2397,delhi,Cash on Delivery,Shipped
ORD-0305,CUST-1076,Vikas Verma,vikas.verma982@gmail.com,16/02/2025,Wireless Mouse,Electronics,5,"₹1,999","9,995",jaipur ,credit card,Cancelled
ORD-0342,CUST-1119,Priya Gupta,priya.gupta739@gmail.com,"Nov 25, 2025",Shampoo,Beauty,1,599,599,delhi,debit card,Cancelled
ORD-0602,CUST-1030,Nitin Mishra,nitin.mishra842@gmail.com,10-05-2025,Lip Balm,Beauty,1,999,999,New Delhi,cod,Delivered
ORD-0970,CUST-1004,Nitin Mishra,nitin.mishra765@gmail.com,09-01-2025,Power Bank,Electronics,3,399,"INR 1,197",Jaipur,debit card,cancelled
ORD-0150,CUST-1035,Vikas Mishra,vikas.mishra913@gmail.com,"Dec 01, 2025",T-Shirt,Fashion,1,499,499,Delhi,upi,pending
ORD-0125,CUST-1029,Aarav Singh,aarav.singh29@gmail.com,2025-05-12,Wall Clock,Home,4,"INR 1,599",6396,Lucknow,cod,pending
ORD-0790,CUST-1237,Rohan Gupta,rohan.gupta114@gmail.com,25-05-2025, face wash ,Beauty,4,₹299,1196,Bangalore,upi,Pending
ORD-0826,CUST-1051,Nitin Kumar,nitin.kumar882@gmail.com,2025-08-04,Perfume,Beauty,5,INR 199,₹ 995,pune,Cash on Delivery,delivered
ORD-0051,CUST-1199,Neha Yadav,neha.yadav734@gmail.com,"Mar 20, 2025",Lip Balm,Beauty,1,INR 799,799,jaipur ,Debit Card,cancelled
ORD-0354,CUST-1097,Aditya Verma,aditya.verma648@gmail.com,04-12-2025,Wall Clock,Home,5,INR 299,"1,495",Pune,upi,Shipped
ORD-0931,CUST-1242,Aarav Patel,aarav.patel560@gmail.com,10/04/2025,Data Analytics,Books,1,₹ 1599,"₹1,599",Bangalore,credit card,shipped
ORD-0143,CUST-1129,Rohan Kumar,rohan.kumar211@gmail.com,22-11-2025,Bedsheet,Home,5,INR 499,"2,495",Jaipur,cod,delivered
ORD-0471,CUST-1180,Sneha Sharma,sneha.sharma10@gmail.com,27-12-2025,Bedsheet,Home,1,₹599,599,Delhi,credit card,pending
ORD-0400,CUST-1186,Neha Patel,neha.patel817@gmail.com,27-11-2025,Keyboard,Electronics,4,₹ 399,"INR 1,596",Delhi,Cash on Delivery,Pending
ORD-0629,CUST-1125,Nitin Jain,nitin.jain460@gmail.com,"Dec 19, 2025",Body Lotion,Beauty,5,₹ 999,"INR 4,995",delhi,cod,DELIVERED
ORD-0321,CUST-1139,Sneha Gupta,sneha.gupta215@gmail.com,18-04-2025,Excel Guide,Books,6,"2,499","INR 14,994",Lucknow,Credit Card,cancelled
ORD-0020,CUST-1049,Karan Kumar,karan.kumar958@gmail.com,21-08-2025,Keyboard,Electronics,4,₹ 199,796,jaipur ,COD,DELIVERED
ORD-0881,CUST-1037,Aditya Yadav,aditya.yadav889@gmail.com,03/12/2025,Table Lamp,Home,5,₹ 499,"INR 2,495",jaipur ,UPI,DELIVERED
ORD-0794,CUST-1128,Karan Yadav,karan.yadav720@gmail.com,31-07-2025,Body Lotion,Beauty,3,INR 999,"INR 2,997",Bengaluru,Cash on Delivery,cancelled
ORD-0812,CUST-1116,Nitin Verma,nitin.verma461@gmail.com,07-07-2025,Hoodie,Fashion,4,"1,599","₹6,396",jaipur ,Cash on Delivery,cancelled
ORD-0408,CUST-1192,Priya Gupta,priya.gupta548@gmail.com,2025-12-03,Keyboard,Electronics,5,799,"INR 3,995",pune,cod,pending
ORD-0538,CUST-1132,Aarav Kumar,aarav.kumar379@gmail.com,03-08-2025,Shampoo,Beauty,3,₹299,897,mumbai ,cod,delivered
ORD-0696,CUST-1005,Aarav Sharma,aarav.sharma800@gmail.com,2025-07-13,Hoodie,Fashion,1,"INR 1,599","1,599",Mumbai,credit card,delivered
ORD-0039,CUST-1144,Rahul Patel,rahul.patel485@gmail.com,2025-01-26,Wireless Mouse,Electronics,4,₹399,₹ 1596,delhi,COD,cancelled
ORD-0176,CUST-1089,Ananya Yadav,ananya.yadav699@gmail.com,"Oct 06, 2025",Table Lamp,Home,1,199,₹ 199,Mumbai,credit card,Cancelled
ORD-0246,CUST-1027,Aarav Jain,aarav.jain34@gmail.com,30-04-2025,Storage Box,Home,2,₹299,598,Delhi,Cash on Delivery,shipped
ORD-0951,CUST-1186,Rahul Gupta,rahul.gupta895@gmail.com,2025-09-08,Water Bottle,Home,1,"₹1,299","INR 1,299",Bengaluru,COD,cancelled
ORD-0671,CUST-1224,Aarav Mishra,aarav.mishra611@gmail.com,07-04-2025,SQL Handbook,Books,6,INR 399,"2,394",Mumbai,UPI,shipped
ORD-0758,CUST-1212,Vikas Kumar,vikas.kumar281@gmail.com,20/04/2025,Python Basics,Books,3,499,₹ 1497,Mumbai,Debit Card,cancelled
ORD-0862,CUST-1153,Nitin Yadav,nitin.yadav448@gmail.com,21/06/2025,Hoodie,Fashion,2,INR 199,398,New Delhi,Credit Card,Delivered
ORD-0155,CUST-1068,Neha Mehta,neha.mehta699@gmail.com,"Feb 26, 2025",Excel Guide,Books,4,199,796,Lucknow,UPI,Cancelled
ORD-0288,CUST-1176,Aditya Jain,aditya.jain608@gmail.com,22/02/2025,Body Lotion,Beauty,6,1299,"7,794",pune,Debit Card,shipped
ORD-0606,CUST-1112,Aarav Gupta,aarav.gupta124@gmail.com,2025-01-09,T-Shirt,Fashion,2,₹299,INR 598,Pune,Credit Card,Shipped
ORD-0570,CUST-1035,Priya Kumar,priya.kumar485@gmail.com,"Sep 06, 2025",Keyboard,Electronics,2,₹ 199,₹398,Mumbai,Credit Card,shipped
ORD-0747,CUST-1247,Nitin Patel,nitin.patel629@gmail.com,"Mar 25, 2025",Bedsheet,Home,5,"INR 1,999","9,995",Bengaluru,Cash on Delivery,Delivered
ORD-0018,CUST-1114,  priya patel ,priya.patel469@gmail.com,"Mar 13, 2025",T-Shirt,Fashion,2,INR 399,798,Pune,credit card,delivered
ORD-0128,CUST-1065,Sneha Patel,sneha.patel577@gmail.com,"Jan 11, 2025",T-Shirt,Fashion,5,₹ 1299,"₹6,495",jaipur ,Cash on Delivery,Pending
ORD-0323,CUST-1053,Nitin Sharma,nitin.sharma214@gmail.com,2025-05-17,USB Cable,Electronics,2,199,398,delhi,UPI,shipped
ORD-0256,CUST-1023,Aditya Mishra,aditya.mishra261@gmail.com,28-11-2025,Shampoo,Beauty,1,₹ 1599,₹ 1599,pune,COD,Delivered
ORD-0661,CUST-1186,Aditya Gupta,aditya.gupta936@gmail.com,2025-10-21,Power Bank,Electronics,6,249,"1,494",Bangalore,Cash on Delivery,Cancelled
ORD-0968,CUST-1010,Aditya Sharma,aditya.sharma893@gmail.com,"Aug 30, 2025",Sneakers,Fashion,6,₹ 199,"INR 1,194",Pune,cod,delivered
ORD-0191,CUST-1062,Ananya Patel,ananya.patel303@gmail.com,"Jan 09, 2025",Wireless Mouse,Electronics,5,"INR 2,499","₹12,495",New Delhi,cod,DELIVERED
ORD-0116,CUST-1080,Karan Kumar,karan.kumar268@gmail.com,2025-12-03,T-Shirt,Fashion,5,"1,999","₹9,995",Jaipur,Credit Card,Pending
ORD-0799,CUST-1201,Rahul Verma,rahul.verma491@gmail.com,13-03-2025,Wireless Mouse,Electronics,5,₹ 799,₹ 3995,Lucknow,debit card,Cancelled
ORD-0607,CUST-1121,Vikas Verma,vikas.verma495@gmail.com,05/08/2025,Data Analytics,Books,1,₹499,INR 499,delhi,COD,Cancelled
ORD-0181,CUST-1220,Karan Verma,karan.verma317@gmail.com,2025-07-12,Excel Guide,Books,6,799,₹ 4794,Mumbai,credit card,shipped
ORD-0302,CUST-1213,Nitin Sharma,nitin.sharma318@gmail.com,04/08/2025,Shampoo,Beauty,2,2499,"4,998",Jaipur,Credit Card,pending
ORD-0763,CUST-1108,Karan Mehta,karan.mehta932@gmail.com,2025-01-17,T-Shirt,Fashion,2,INR 799,₹ 1598,jaipur ,Debit Card,delivered
ORD-0716,CUST-1044,Aditya Mehta,aditya.mehta843@gmail.com,15-03-2025,Face Wash,Beauty,1,"INR 1,999",₹ 1999,Lucknow,Debit Card,Delivered
ORD-0900,CUST-1112,Sneha Verma,sneha.verma128@gmail.com,13/08/2025,Wall Clock,Home,6,799,"4,794",Bangalore,credit card,Pending
ORD-0689,CUST-1099,Ananya Jain,ananya.jain637@gmail.com,"Mar 31, 2025",Body Lotion,Beauty,6,"INR 2,499","INR 14,994",Jaipur,Cash on Delivery,Cancelled
ORD-0665,CUST-1236,Aditya Kumar,aditya.kumar438@gmail.com,2025-06-18,Cap,Fashion,5,₹599,₹ 2995,Delhi,COD,Shipped
ORD-0518,CUST-1083,Priya Verma,priya.verma352@gmail.com,03/05/2025,Python Basics,Books,5,₹ 2499,12495,Lucknow,credit card,Shipped
ORD-0988,CUST-1009,Neha Jain,neha.jain679@gmail.com,"Apr 03, 2025",Bedsheet,Home,4,INR 249,996,mumbai ,Cash on Delivery,Cancelled
ORD-0046,CUST-1193,Aarav Kumar,aarav.kumar398@gmail.com,2025-06-17,Shampoo,Beauty,4,₹ 299,"1,196",Bangalore,Cash on Delivery,shipped
ORD-0913,CUST-1030,Ananya Kumar,ananya.kumar899@gmail.com,2025-09-11,USB Cable,Electronics,2,INR 499,INR 998,delhi,UPI,Shipped
ORD-0158,CUST-1050,Rahul Yadav,rahul.yadav944@gmail.com,30-09-2025,Perfume,Beauty,4,599,"2,396",jaipur ,Debit Card,Cancelled
ORD-0967,CUST-1012,Neha Kumar,neha.kumar524@gmail.com,07-01-2025,Excel Guide,Books,3,₹249,747,jaipur ,COD,pending
ORD-0172,CUST-1208,Neha Patel,neha.patel462@gmail.com,2025-03-01,AI Fundamentals,Books,2,299,₹ 598,New Delhi,cod,Cancelled
ORD-0017,CUST-1104,Rohan Jain,rohan.jain372@gmail.com,"Aug 05, 2025",Lip Balm,Beauty,2,₹ 249,₹498,jaipur ,upi,Delivered
ORD-0512,CUST-1234,Simran Jain,simran.jain763@gmail.com,2025-05-07,Lip Balm,Beauty,N/A,199,₹ 597,Jaipur,credit card,DELIVERED
ORD-0049,CUST-1179,Aarav Kumar,aarav.kumar599@gmail.com,"Dec 13, 2025",Bedsheet,Home,1,₹ 1599,"INR 1,599",New Delhi,credit card,delivered
ORD-0975,CUST-1179,Aditya Mehta,aditya.mehta433@gmail.com,2025-04-26,Jeans,Fashion,3,299,INR 897,delhi,Debit Card,shipped
ORD-0844,CUST-1209,Sneha Kumar,sneha.kumar743@gmail.com,08/11/2025,Storage Box,Home,2,249,₹ 498,jaipur ,Cash on Delivery,Pending
ORD-0516,CUST-1159,Neha Patel,neha.patel43@gmail.com,"Jun 01, 2025",Wireless Mouse,Electronics,4,"2,499",9996,pune,credit card,delivered
ORD-0690,CUST-1233,Simran Sharma,simran.sharma255@gmail.com,22-03-2025,Storage Box,Home,1,799,799,jaipur ,upi,Shipped
ORD-0481,CUST-1022,Neha Verma,neha.verma277@gmail.com,2025-12-25,Data Analytics,Books,6,₹ 999,"INR 5,994",pune,UPI,Pending
ORD-0284,CUST-1046,Vikas Patel,vikas.patel416@gmail.com,22/11/2025,Jeans,Fashion,3,₹599,"INR 1,797",Bangalore,COD,Cancelled
ORD-0722,CUST-1007,Karan Mishra,karan.mishra68@gmail.com,02-07-2025,Bedsheet,Home,6,₹799,"₹4,794",Pune,Cash on Delivery,DELIVERED
ORD-0658,CUST-1027,Simran Singh,simran.singh811@gmail.com,07/03/2025,Wireless Mouse,Electronics,4,₹ 599,"₹2,396",mumbai ,Cash on Delivery,delivered
ORD-0226,CUST-1212,Simran Singh,simran.singh758@gmail.com,23-08-2025,Body Lotion,Beauty,5,₹199,995,Bengaluru,credit card,pending
ORD-0027,,Aarav Singh,aarav.singh659@gmail.com,05-08-2025,Cap,Fashion,4,₹499,"₹1,996",Bangalore,Credit Card,shipped
ORD-0786,CUST-1246,Nitin Sharma,nitin.sharma145@gmail.com,08/05/2025,Face Wash,Beauty,1,199,INR 199,jaipur ,UPI,Delivered
ORD-0438,CUST-1046,Rohan Verma,rohan.verma807@gmail.com,2025-10-27,Face Wash,Beauty,6,₹ 1299,₹ 7794,Bangalore,COD,Delivered
ORD-0955,CUST-1076,Rahul Patel,rahul.patel508@gmail.com,"Mar 13, 2025",Wireless Mouse,Electronics,4,₹ 999,"₹3,996",mumbai ,upi,pending
ORD-0365,CUST-1023,Simran Gupta,simran.gupta639@gmail.com,28/03/2025,Power Bank,Electronics,5,"1,299","INR 6,495",jaipur ,UPI,DELIVERED
ORD-0230,CUST-1221,Aditya Gupta,aditya.gupta541@gmail.com,"Dec 15, 2025",Wall Clock,Home,1,₹299,₹299,Lucknow,debit card,delivered
ORD-0038,CUST-1168,Vikas Jain,vikas.jain917@gmail.com,2025-11-19,Wall Clock,Home,5,₹ 249,₹ 1245,Bengaluru,credit card,DELIVERED
ORD-0969,CUST-1081,Rahul Verma,rahul.verma901@gmail.com,09/03/2025,T-Shirt,Fashion,5,₹ 2499,"₹12,495",Delhi,COD,Delivered
ORD-0375,CUST-1157,Simran Sharma,simran.sharma22@gmail.com,2025-12-12,Power Bank,Electronics,4,₹ 599,2396,New Delhi,debit card,Pending
ORD-0470,CUST-1217,Nitin Kumar,nitin.kumar950@gmail.com,11-08-2025,Bedsheet,Home,3,"₹1,599",4797,Delhi,cod,pending
ORD-0971,CUST-1071,Aarav Singh,aarav.singh207@gmail.com,2025-09-14,Lip Balm,Beauty,6,"1,999","₹11,994",delhi,COD,Delivered
ORD-0854,CUST-1049,Rahul Gupta,rahul.gupta948@gmail.com,"Jul 06, 2025",Shampoo,Beauty,5,₹ 249,1245,pune,credit card,pending
ORD-0708,CUST-1130,Ananya Yadav,ananya.yadav91@gmail.com,"Jul 04, 2025",SQL Handbook,Books,6,₹ 399,"INR 2,394",Pune,COD,pending
ORD-0729,CUST-1147,Priya Kumar,priya.kumar128@gmail.com,29/05/2025,Perfume,Beauty,4,₹399,"₹1,596",Bangalore,credit card,delivered
ORD-0195,CUST-1174,Priya Mishra,priya.mishra157@gmail.com,"Dec 31, 2025",Keyboard,Electronics,3,₹199,597,delhi,credit card,pending
ORD-0858,CUST-1246,Aditya Kumar,aditya.kumar552@gmail.com,"Nov 08, 2025",Jeans,Fashion,4,299,₹ 1196,New Delhi,UPI,Shipped
ORD-0868,CUST-1029,Aditya Patel,aditya.patel728@gmail.com,25/06/2025,Sneakers,Fashion,2,₹ 199,₹ 398,Jaipur,debit card,shipped
ORD-0504,CUST-1119,Sneha Gupta,sneha.gupta206@gmail.com,02/03/2025,Sneakers,Fashion,4,199,796,pune,cod,Shipped
ORD-0973,CUST-1202,Rohan Singh,rohan.singh950@gmail.com,2025-02-16,Python Basics,Books,5,₹999,"INR 4,995",Bangalore,UPI,DELIVERED
ORD-0834,CUST-1026,Ananya Kumar,ananya.kumar926@gmail.com,03/04/2025,Python Basics,Books,1,₹299,₹ 299,Bangalore,credit card,pending
ORD-0580,CUST-1203,Neha Mishra,neha.mishra94@gmail.com,2025-02-26,Shampoo,Beauty,6,INR 499,2994,Lucknow,Credit Card,pending
ORD-0972,CUST-1120,Karan Verma,karan.verma660@gmail.com,02-01-2025,Data Analytics,Books,6,"1,299",7794,Bangalore,upi,Pending
ORD-0163,CUST-1167,Vikas Yadav,vikas.yadav676@gmail.com,13-04-2025,Data Analytics,Books,4,"1,999","7,996",jaipur ,UPI,delivered
ORD-0706,CUST-1061,Nitin Verma,nitin.verma970@gmail.com,2025-04-15,Face Wash,Beauty,2,₹199,INR 398,Jaipur,cod,Shipped
ORD-0153,CUST-1039,Karan Patel,karan.patel51@gmail.com,24/01/2025,Table Lamp,Home,5,"INR 1,299","6,495",Pune,cod,Cancelled
ORD-0685,CUST-1044,Priya Kumar,priya.kumar685@gmail.com,26/09/2025,USB Cable,Electronics,3,₹ 399,"₹1,197",Bangalore,cod,Delivered
ORD-0704,CUST-1139,Sneha Jain,sneha.jain673@gmail.com,28/05/2025,Sneakers,Fashion,6,INR 199,"1,194",Bangalore,credit card,Shipped
ORD-0759,CUST-1090,Aarav Mehta,aarav.mehta16@gmail.com,"Nov 12, 2025",USB Cable,Electronics,5,999,"4,995",Bangalore,upi,Delivered
ORD-0112,CUST-1020,Neha Patel,neha.patel85@gmail.com,,Sneakers,Fashion,5,₹ 199,₹995,Delhi,debit card,shipped
ORD-0227,CUST-1026,Ananya Mehta,ananya.mehta570@gmail.com,2025-10-23,Wall Clock,Home,3,599,₹ 1797,Bangalore,UPI,Delivered
ORD-0765,CUST-1073,Priya Sharma,priya.sharma704@gmail.com,"Jun 25, 2025",Cap,Fashion,1,1999,"₹1,999",Bengaluru,COD,shipped
ORD-0104,CUST-1154,Rohan Kumar,rohan.kumar704@gmail.com,"Dec 14, 2025",Python Basics,Books,3,799,"2,397",Delhi,credit card,pending
ORD-0422,CUST-1124,Vikas Sharma,vikas.sharma349@gmail.com,2025-04-18,T-Shirt,Fashion,3,INR 999,2997,pune,Debit Card,cancelled
ORD-0420,CUST-1113,Priya Mehta,priya.mehta362@gmail.com,01/11/2025,Lip Balm,Beauty,3,599,"INR 1,797",Bangalore,COD,DELIVERED
ORD-0754,CUST-1247,Priya Singh,priya.singh179@gmail.com,22/10/2025,Wireless Mouse,Electronics,1,"₹2,499","2,499",pune,COD,Delivered
ORD-0587,CUST-1156,Ananya Singh,ananya.singh107@gmail.com,13/10/2025,Lip Balm,Beauty,6,"₹1,599","9,594",Mumbai,COD,Pending
ORD-0784,CUST-1176,Aditya Yadav,aditya.yadav975@gmail.com,03-04-2025,Shampoo,Beauty,2,₹399,798,delhi,Credit Card,pending
ORD-0673,CUST-1054,Simran Mehta,simran.mehta548@gmail.com,"Dec 22, 2025",SQL Handbook,Books,2,₹ 599,₹ 1198,mumbai ,Cash on Delivery,Delivered
ORD-0120,CUST-1137,Aarav Jain,aarav.jain383@gmail.com,2025-12-13,Data Analytics,Books,6,₹ 999,5994,mumbai ,COD,Shipped
ORD-0054,CUST-1076,Simran Jain,simran.jain510@gmail.com,2025-10-12,Data Analytics,Books,1,₹ 399,₹ 399,Pune,UPI,delivered
