Order_ID,Customer_ID,Customer_Name,Email,Order_Date,Product,Category,Quantity,Unit_Price,Total_Amount,City,Payment_Method,Order_Status
ORD-0396,CUST-1041,Priya Yadav,priya.yadav762@gmail.com,18/02/2025,Shampoo,Beauty,6,199.00,1194.00,Jaipur,Debit Card,Pending
ORD-0680,CUST-1198,Aditya Patel,aditya.patel785@gmail.com,28/08/2025,Wall Clock,Home,2,1299.00,2598.00,Bengaluru,Credit Card,Pending
ORD-0797,CUST-1096,Priya Gupta,priya.gupta67@gmail.com,03/12/2025,Storage Box,Home,4,399.00,1596.00,Lucknow,UPI,Pending
ORD-0964,CUST-1144,Neha Patel,neha.patel90@gmail.com,06/11/2025,Body Lotion,Beauty,3,1299.00,3897.00,Lucknow,Credit Card,Pending
ORD-0688,CUST-1166,Neha Mishra,neha.mishra910@gmail.com,09/09/2025,Perfume,Beauty,2,1299.00,2598.00,Delhi,UPI,Shipped
ORD-0384,CUST-1017,Simran Gupta,simran.gupta687@gmail.com,05/09/2025,Table Lamp,Home,1,299.00,299.00,Bengaluru,UPI,Delivered
ORD-0960,CUST-1072,Ananya Patel,ananya.patel564@gmail.com,25/11/2025,Sneakers,Fashion,5,799.00,3995.00,Delhi,UPI,Shipped
ORD-0616,CUST-1234,Aditya Mishra,aditya.mishra810@gmail.com,22/02/2025,Lip Balm,Beauty,1,249.00,249.00,Delhi,UPI,Shipped
ORD-0258,CUST-1092,Ananya Verma,ananya.verma36@gmail.com,13/06/2025,AI Fundamentals,Books,3,799.00,2397.00,Delhi,Cash on Delivery,Cancelled
ORD-0336,CUST-1102,Neha Patel,neha.patel118@gmail.com,29/05/2025,Python Basics,Books,6,249.00,1494.00,Mumbai,Cash on Delivery,Pending
ORD-0016,CUST-1201,Priya Kumar,priya.kumar695@gmail.com,06/09/2025,Headphones,Electronics,1,1299.00,1299.00,Lucknow,Cash on Delivery,Shipped
ORD-0325,CUST-1234,Nitin Mehta,nitin.mehta999@gmail.com,10/10/2025,USB Cable,Electronics,4,799.00,3196.00,Mumbai,Cash on Delivery,Shipped
ORD-0762,CUST-1049,Vikas Verma,vikas.verma153@gmail.com,01/07/2025,T-Shirt,Fashion,4,1999.00,7996.00,Lucknow,Credit Card,Delivered
ORD-0223,CUST-1231,Ananya Mishra,ananya.mishra561@gmail.com,28/03/2025,Power Bank,Electronics,3,1299.00,3897.00,Jaipur,Debit Card,Cancelled
ORD-0180,CUST-1202,Aditya Verma,aditya.verma651@gmail.com,14/12/2025,Sneakers,Fashion,1,1299.00,1299.00,Delhi,Debit Card,Pending
ORD-0987,CUST-1012,Neha Mehta,neha.mehta523@gmail.com,01/01/2025,Data Analytics,Books,2,599.00,1198.00,Delhi,Cash on Delivery,Shipped
ORD-0023,CUST-1172,Aditya Patel,aditya.patel333@gmail.com,14/05/2025,USB Cable,Electronics,6,1599.00,9594.00,Mumbai,Cash on Delivery,Delivered
ORD-0357,CUST-1035,Karan Gupta,karan.gupta970@gmail.com,04/09/2025,T-Shirt,Fashion,6,1299.00,7794.00,Lucknow,UPI,Pending
ORD-0670,CUST-1082,Karan Singh,karan.singh131@gmail.com,15/03/2025,Jeans,Fashion,5,1599.00,7995.00,Pune,Cash on Delivery,Pending
ORD-0865,CUST-1038,Ananya Mehta,ananya.mehta922@gmail.com,23/09/2025,Hoodie,Fashion,1,599.00,599.00,Jaipur,Cash on Delivery,Delivered
ORD-0341,CUST-1246,Vikas Yadav,vikas.yadav346@gmail.com,11/12/2025,Python Basics,Books,2,599.00,1198.00,Jaipur,Debit Card,Pending
ORD-0432,CUST-1035,Aditya Mishra,aditya.mishra246@gmail.com,02/11/2025,AI Fundamentals,Books,3,1599.00,4797.00,Bengaluru,UPI,Cancelled
ORD-0553,CUST-1161,Sneha Kumar,sneha.kumar160@gmail.com,21/08/2025,Perfume,Beauty,4,999.00,3996.00,Pune,Cash on Delivery,Shipped
ORD-0837,CUST-1084,Aditya Sharma,aditya.sharma558@gmail.com,12/01/2025,Excel Guide,Books,1,399.00,399.00,New Delhi,Credit Card,Delivered
ORD-0204,CUST-1084,Aditya Gupta,aditya.gupta500@gmail.com,10/06/2025,Data Analytics,Books,3,599.00,1797.00,Mumbai,Cash on Delivery,Shipped
ORD-0634,CUST-1205,Rahul Verma,rahul.verma526@gmail.com,22/11/2025,Lip Balm,Beauty,6,1599.00,9594.00,Delhi,Debit Card,Delivered
ORD-0094,CUST-1110,Aditya Sharma,aditya.sharma754@gmail.com,12/04/2025,USB Cable,Electronics,5,399.00,1995.00,Delhi,Cash on Delivery,Pending
ORD-0560,CUST-1170,Aarav Mehta,aarav.mehta399@gmail.com,19/02/2025,Sneakers,Fashion,6,1599.00,9594.00,Bengaluru,Debit Card,Delivered
ORD-0069,CUST-1113,Aditya Yadav,aditya.yadav650@gmail.com,15/08/2025,Keyboard,Electronics,5,599.00,2995.00,Pune,Credit Card,Shipped
ORD-0626,CUST-1134,Nitin Patel,nitin.patel874@gmail.com,01/11/2025,Storage Box,Home,5,2499.00,12495.00,Mumbai,Credit Card,Pending
ORD-0285,CUST-1219,Neha Verma,neha.verma867@gmail.com,13/05/2025,Perfume,Beauty,5,599.00,2995.00,Bengaluru,UPI,Delivered
ORD-0808,CUST-1160,Nitin Verma,nitin.verma797@gmail.com,24/03/2025,Keyboard,Electronics,2,1999.00,3998.00,Bengaluru,Debit Card,Pending
ORD-0435,CUST-1165,Aarav Mishra,aarav.mishra762@gmail.com,14/07/2025,Shampoo,Beauty,4,799.00,3196.00,Lucknow,Cash on Delivery,Cancelled
ORD-0154,CUST-1126,Aditya Mehta,aditya.mehta176@gmail.com,21/07/2025,AI Fundamentals,Books,2,599.00,1198.00,Pune,Cash on Delivery,Cancelled
ORD-0076,CUST-1224,Neha Mishra,neha.mishra719@gmail.com,23/07/2025,Water Bottle,Home,4,499.00,1996.00,Bengaluru,Debit Card,Cancelled
ORD-0821,CUST-1056,Ananya Patel,ananya.patel749@gmail.com,02/01/2025,T-Shirt,Fashion,6,799.00,4794.00,Jaipur,UPI,Delivered
ORD-0447,CUST-1110,Simran Gupta,simran.gupta636@gmail.com,30/01/2025,SQL Handbook,Books,5,399.00,1995.00,New Delhi,Cash on Delivery,Shipped
ORD-0189,CUST-1018,Nitin Sharma,nitin.sharma546@gmail.com,18/01/2025,SQL Handbook,Books,2,1299.00,2598.00,Bengaluru,Credit Card,Shipped
ORD-0272,CUST-1121,Rohan Sharma,rohan.sharma221@gmail.com,29/03/2025,Cap,Fashion,4,399.00,1596.00,New Delhi,Debit Card,Pending
ORD-0237,CUST-1158,Sneha Kumar,sneha.kumar653@gmail.com,31/12/2025,Water Bottle,Home,1,799.00,799.00,New Delhi,Cash on Delivery,Cancelled
ORD-0488,CUST-1164,Nitin Mishra,nitin.mishra832@gmail.com,04/05/2025,Data Analytics,Books,4,1999.00,7996.00,Mumbai,Cash on Delivery,Delivered
ORD-0118,CUST-1217,Priya Mehta,priya.mehta980@gmail.com,06/09/2025,Headphones,Electronics,3,299.00,897.00,Delhi,UPI,Shipped
ORD-0914,CUST-1139,Vikas Mishra,vikas.mishra334@gmail.com,22/01/2025,Keyboard,Electronics,6,1299.00,7794.00,Mumbai,UPI,Pending
ORD-0513,CUST-1116,Aarav Yadav,aarav.yadav761@gmail.com,16/09/2025,Python Basics,Books,4,199.00,796.00,Bengaluru,Cash on Delivery,Delivered
ORD-0555,CUST-1130,Nitin Patel,nitin.patel795@gmail.com,10/09/2025,AI Fundamentals,Books,1,249.00,249.00,Jaipur,Cash on Delivery,Cancelled
ORD-0595,CUST-1084,Nitin Yadav,nitin.yadav474@gmail.com,18/11/2025,Wireless Mouse,Electronics,4,2499.00,9996.00,Bengaluru,UPI,Cancelled
ORD-0127,CUST-1135,Rahul Kumar,rahul.kumar449@gmail.com,01/01/2025,AI Fundamentals,Books,2,2499.00,4998.00,Bengaluru,Credit Card,Delivered
ORD-0117,CUST-1093,Rohan Kumar,rohan.kumar582@gmail.com,07/12/2025,Shampoo,Beauty,5,2499.00,12495.00,New Delhi,Cash on Delivery,Cancelled
ORD-0474,CUST-1142,Rahul Jain,rahul.jain890@gmail.com,22/08/2025,Lip Balm,Beauty,2,249.00,498.00,Pune,Cash on Delivery,Pending
ORD-0697,CUST-1209,Priya Singh,priya.singh235@gmail.com,19/02/2025,Face Wash,Beauty,1,599.00,599.00,Bengaluru,Cash on Delivery,Delivered
ORD-0058,CUST-1113,Simran Verma,simran.verma663@gmail.com,09/09/2025,Wireless Mouse,Electronics,5,499.00,2495.00,Mumbai,Cash on Delivery,Cancelled
ORD-0678,CUST-1003,Neha Kumar,neha.kumar319@gmail.com,16/12/2025,Bedsheet,Home,2,1999.00,3998.00,Delhi,Cash on Delivery,Shipped
ORD-0916,CUST-1121,Karan Kumar,karan.kumar156@gmail.com,13/01/2025,Hoodie,Fashion,1,1999.00,1999.00,Bengaluru,Cash on Delivery,Pending
ORD-0370,CUST-1020,Neha Patel,neha.patel558@gmail.com,01/05/2025,Table Lamp,Home,3,799.00,2397.00,New Delhi,Cash on Delivery,Pending
ORD-0269,CUST-1111,Karan Verma,karan.verma759@gmail.com,02/08/2025,Wireless Mouse,Electronics,3,299.00,897.00,Jaipur,Cash on Delivery,Delivered
ORD-0047,CUST-1215,Aarav Patel,aarav.patel63@gmail.com,29/06/2025,Body Lotion,Beauty,1,999.00,999.00,Delhi,Credit Card,Shipped
ORD-0350,CUST-1041,Rahul Yadav,rahul.yadav179@gmail.com,28/04/2025,Perfume,Beauty,1,1299.00,1299.00,Mumbai,Credit Card,Delivered
ORD-0196,CUST-1155,Rahul Singh,rahul.singh522@gmail.com,27/06/2025,Excel Guide,Books,4,2499.00,9996.00,Mumbai,UPI,Pending
ORD-0700,CUST-1174,Aditya Yadav,aditya.yadav114@gmail.com,31/12/2025,Keyboard,Electronics,4,499.00,1996.00,Jaipur,Debit Card,Pending
ORD-0838,CUST-1120,Simran Verma,simran.verma284@gmail.com,21/05/2025,Table Lamp,Home,1,2499.00,2499.00,Bengaluru,Cash on Delivery,Shipped
ORD-0740,CUST-1104,Vikas Jain,vikas.jain315@gmail.com,20/10/2025,Power Bank,Electronics,2,799.00,1598.00,New Delhi,Cash on Delivery,Delivered
ORD-0264,CUST-1033,Sneha Mishra,sneha.mishra815@gmail.com,02/07/2025,Body Lotion,Beauty,2,2499.00,4998.00,Bengaluru,Debit Card,Shipped
ORD-0444,CUST-1046,Aarav Mishra,aarav.mishra868@gmail.com,11/05/2025,Headphones,Electronics,1,299.00,299.00,Delhi,UPI,Pending
ORD-0679,CUST-1059,Karan Mishra,karan.mishra785@gmail.com,12/02/2025,Sneakers,Fashion,3,799.00,2397.00,Delhi,Cash on Delivery,Shipped
ORD-0305,CUST-1076,Vikas Verma,vikas.verma982@gmail.com,16/02/2025,Wireless Mouse,Electronics,5,1999.00,9995.00,Jaipur,Credit Card,Cancelled
ORD-0342,CUST-1119,Priya Gupta,priya.gupta739@gmail.com,25/11/2025,Shampoo,Beauty,1,599.00,599.00,Delhi,Debit Card,Cancelled
ORD-0602,CUST-1030,Nitin Mishra,nitin.mishra842@gmail.com,05/10/2025,Lip Balm,Beauty,1,999.00,999.00,New Delhi,Cash on Delivery,Delivered
ORD-0970,CUST-1004,Nitin Mishra,nitin.mishra765@gmail.com,01/09/2025,Power Bank,Electronics,3,399.00,1197.00,Jaipur,Debit Card,Cancelled
ORD-0150,CUST-1035,Vikas Mishra,vikas.mishra913@gmail.com,01/12/2025,T-Shirt,Fashion,1,499.00,499.00,Delhi,UPI,Pending
ORD-0125,CUST-1029,Aarav Singh,aarav.singh29@gmail.com,12/05/2025,Wall Clock,Home,4,1599.00,6396.00,Lucknow,Cash on Delivery,Pending
ORD-0790,CUST-1237,Rohan Gupta,rohan.gupta114@gmail.com,25/05/2025,face wash,Beauty,4,299.00,1196.00,Bengaluru,UPI,Pending
ORD-0826,CUST-1051,Nitin Kumar,nitin.kumar882@gmail.com,04/08/2025,Perfume,Beauty,5,199.00,995.00,Pune,Cash on Delivery,Delivered
ORD-0051,CUST-1199,Neha Yadav,neha.yadav734@gmail.com,20/03/2025,Lip Balm,Beauty,1,799.00,799.00,Jaipur,Debit Card,Cancelled
ORD-0354,CUST-1097,Aditya Verma,aditya.verma648@gmail.com,12/04/2025,Wall Clock,Home,5,299.00,1495.00,Pune,UPI,Shipped
ORD-0931,CUST-1242,Aarav Patel,aarav.patel560@gmail.com,04/10/2025,Data Analytics,Books,1,1599.00,1599.00,Bengaluru,Credit Card,Shipped
ORD-0143,CUST-1129,Rohan Kumar,rohan.kumar211@gmail.com,22/11/2025,Bedsheet,Home,5,499.00,2495.00,Jaipur,Cash on Delivery,Delivered
ORD-0471,CUST-1180,Sneha Sharma,sneha.sharma10@gmail.com,27/12/2025,Bedsheet,Home,1,599.00,599.00,Delhi,Credit Card,Pending
ORD-0400,CUST-1186,Neha Patel,neha.patel817@gmail.com,27/11/2025,Keyboard,Electronics,4,399.00,1596.00,Delhi,Cash on Delivery,Pending
ORD-0629,CUST-1125,Nitin Jain,nitin.jain460@gmail.com,19/12/2025,Body Lotion,Beauty,5,999.00,4995.00,Delhi,Cash on Delivery,Delivered
ORD-0321,CUST-1139,Sneha Gupta,sneha.gupta215@gmail.com,18/04/2025,Excel Guide,Books,6,2499.00,14994.00,Lucknow,Credit Card,Cancelled
ORD-0020,CUST-1049,Karan Kumar,karan.kumar958@gmail.com,21/08/2025,Keyboard,Electronics,4,199.00,796.00,Jaipur,Cash on Delivery,Delivered
ORD-0881,CUST-1037,Aditya Yadav,aditya.yadav889@gmail.com,12/03/2025,Table Lamp,Home,5,499.00,2495.00,Jaipur,UPI,Delivered
ORD-0794,CUST-1128,Karan Yadav,karan.yadav720@gmail.com,31/07/2025,Body Lotion,Beauty,3,999.00,2997.00,Bengaluru,Cash on Delivery,Cancelled
ORD-0812,CUST-1116,Nitin Verma,nitin.verma461@gmail.com,07/07/2025,Hoodie,Fashion,4,1599.00,6396.00,Jaipur,Cash on Delivery,Cancelled
ORD-0408,CUST-1192,Priya Gupta,priya.gupta548@gmail.com,03/12/2025,Keyboard,Electronics,5,799.00,3995.00,Pune,Cash on Delivery,Pending
ORD-0538,CUST-1132,Aarav Kumar,aarav.kumar379@gmail.com,08/03/2025,Shampoo,Beauty,3,299.00,897.00,Mumbai,Cash on Delivery,Delivered
ORD-0696,CUST-1005,Aarav Sharma,aarav.sharma800@gmail.com,13/07/2025,Hoodie,Fashion,1,1599.00,1599.00,Mumbai,Credit Card,Delivered
ORD-0039,CUST-1144,Rahul Patel,rahul.patel485@gmail.com,26/01/2025,Wireless Mouse,Electronics,4,399.00,1596.00,Delhi,Cash on Delivery,Cancelled
ORD-0176,CUST-1089,Ananya Yadav,ananya.yadav699@gmail.com,06/10/2025,Table Lamp,Home,1,199.00,199.00,Mumbai,Credit Card,Cancelled
ORD-0246,CUST-1027,Aarav Jain,aarav.jain34@gmail.com,30/04/2025,Storage Box,Home,2,299.00,598.00,Delhi,Cash on Delivery,Shipped
ORD-0951,CUST-1186,Rahul Gupta,rahul.gupta895@gmail.com,08/09/2025,Water Bottle,Home,1,1299.00,1299.00,Bengaluru,Cash on Delivery,Cancelled
ORD-0671,CUST-1224,Aarav Mishra,aarav.mishra611@gmail.com,04/07/2025,SQL Handbook,Books,6,399.00,2394.00,Mumbai,UPI,Shipped
ORD-0758,CUST-1212,Vikas Kumar,vikas.kumar281@gmail.com,20/04/2025,Python Basics,Books,3,499.00,1497.00,Mumbai,Debit Card,Cancelled
ORD-0862,CUST-1153,Nitin Yadav,nitin.yadav448@gmail.com,21/06/2025,Hoodie,Fashion,2,199.00,398.00,New Delhi,Credit Card,Delivered
ORD-0155,CUST-1068,Neha Mehta,neha.mehta699@gmail.com,26/02/2025,Excel Guide,Books,4,199.00,796.00,Lucknow,UPI,Cancelled
ORD-0288,CUST-1176,Aditya Jain,aditya.jain608@gmail.com,22/02/2025,Body Lotion,Beauty,6,1299.00,7794.00,Pune,Debit Card,Shipped
ORD-0606,CUST-1112,Aarav Gupta,aarav.gupta124@gmail.com,09/01/2025,T-Shirt,Fashion,2,299.00,598.00,Pune,Credit Card,Shipped
ORD-0570,CUST-1035,Priya Kumar,priya.kumar485@gmail.com,06/09/2025,Keyboard,Electronics,2,199.00,398.00,Mumbai,Credit Card,Shipped
ORD-0747,CUST-1247,Nitin Patel,nitin.patel629@gmail.com,25/03/2025,Bedsheet,Home,5,1999.00,9995.00,Bengaluru,Cash on Delivery,Delivered
ORD-0018,CUST-1114,priya patel,priya.patel469@gmail.com,13/03/2025,T-Shirt,Fashion,2,399.00,798.00,Pune,Credit Card,Delivered
ORD-0128,CUST-1065,Sneha Patel,sneha.patel577@gmail.com,11/01/2025,T-Shirt,Fashion,5,1299.00,6495.00,Jaipur,Cash on Delivery,Pending
ORD-0323,CUST-1053,Nitin Sharma,nitin.sharma214@gmail.com,17/05/2025,USB Cable,Electronics,2,199.00,398.00,Delhi,UPI,Shipped
ORD-0256,CUST-1023,Aditya Mishra,aditya.mishra261@gmail.com,28/11/2025,Shampoo,Beauty,1,1599.00,1599.00,Pune,Cash on Delivery,Delivered
ORD-0661,CUST-1186,Aditya Gupta,aditya.gupta936@gmail.com,21/10/2025,Power Bank,Electronics,6,249.00,1494.00,Bengaluru,Cash on Delivery,Cancelled
ORD-0968,CUST-1010,Aditya Sharma,aditya.sharma893@gmail.com,30/08/2025,Sneakers,Fashion,6,199.00,1194.00,Pune,Cash on Delivery,Delivered
ORD-0191,CUST-1062,Ananya Patel,ananya.patel303@gmail.com,09/01/2025,Wireless Mouse,Electronics,5,2499.00,12495.00,New Delhi,Cash on Delivery,Delivered
ORD-0116,CUST-1080,Karan Kumar,karan.kumar268@gmail.com,03/12/2025,T-Shirt,Fashion,5,1999.00,9995.00,Jaipur,Credit Card,Pending
ORD-0799,CUST-1201,Rahul Verma,rahul.verma491@gmail.com,13/03/2025,Wireless Mouse,Electronics,5,799.00,3995.00,Lucknow,Debit Card,Cancelled
ORD-0607,CUST-1121,Vikas Verma,vikas.verma495@gmail.com,08/05/2025,Data Analytics,Books,1,499.00,499.00,Delhi,Cash on Delivery,Cancelled
ORD-0181,CUST-1220,Karan Verma,karan.verma317@gmail.com,12/07/2025,Excel Guide,Books,6,799.00,4794.00,Mumbai,Credit Card,Shipped
ORD-0302,CUST-1213,Nitin Sharma,nitin.sharma318@gmail.com,08/04/2025,Shampoo,Beauty,2,2499.00,4998.00,Jaipur,Credit Card,Pending
ORD-0763,CUST-1108,Karan Mehta,karan.mehta932@gmail.com,17/01/2025,T-Shirt,Fashion,2,799.00,1598.00,Jaipur,Debit Card,Delivered
ORD-0716,CUST-1044,Aditya Mehta,aditya.mehta843@gmail.com,15/03/2025,Face Wash,Beauty,1,1999.00,1999.00,Lucknow,Debit Card,Delivered
ORD-0900,CUST-1112,Sneha Verma,sneha.verma128@gmail.com,13/08/2025,Wall Clock,Home,6,799.00,4794.00,Bengaluru,Credit Card,Pending
ORD-0689,CUST-1099,Ananya Jain,ananya.jain637@gmail.com,31/03/2025,Body Lotion,Beauty,6,2499.00,14994.00,Jaipur,Cash on Delivery,Cancelled
ORD-0665,CUST-1236,Aditya Kumar,aditya.kumar438@gmail.com,18/06/2025,Cap,Fashion,5,599.00,2995.00,Delhi,Cash on Delivery,Shipped
ORD-0518,CUST-1083,Priya Verma,priya.verma352@gmail.com,05/03/2025,Python Basics,Books,5,2499.00,12495.00,Lucknow,Credit Card,Shipped
ORD-0988,CUST-1009,Neha Jain,neha.jain679@gmail.com,03/04/2025,Bedsheet,Home,4,249.00,996.00,Mumbai,Cash on Delivery,Cancelled
ORD-0046,CUST-1193,Aarav Kumar,aarav.kumar398@gmail.com,17/06/2025,Shampoo,Beauty,4,299.00,1196.00,Bengaluru,Cash on Delivery,Shipped
ORD-0913,CUST-1030,Ananya Kumar,ananya.kumar899@gmail.com,11/09/2025,USB Cable,Electronics,2,499.00,998.00,Delhi,UPI,Shipped
ORD-0158,CUST-1050,Rahul Yadav,rahul.yadav944@gmail.com,30/09/2025,Perfume,Beauty,4,599.00,2396.00,Jaipur,Debit Card,Cancelled
ORD-0967,CUST-1012,Neha Kumar,neha.kumar524@gmail.com,01/07/2025,Excel Guide,Books,3,249.00,747.00,Jaipur,Cash on Delivery,Pending
ORD-0172,CUST-1208,Neha Patel,neha.patel462@gmail.com,01/03/2025,AI Fundamentals,Books,2,299.00,598.00,New Delhi,Cash on Delivery,Cancelled
ORD-0017,CUST-1104,Rohan Jain,rohan.jain372@gmail.com,05/08/2025,Lip Balm,Beauty,2,249.00,498.00,Jaipur,UPI,Delivered
ORD-0512,CUST-1234,Simran Jain,simran.jain763@gmail.com,07/05/2025,Lip Balm,Beauty,3,199.00,597.00,Jaipur,Credit Card,Delivered
ORD-0049,CUST-1179,Aarav Kumar,aarav.kumar599@gmail.com,13/12/2025,Bedsheet,Home,1,1599.00,1599.00,New Delhi,Credit Card,Delivered
ORD-0975,CUST-1179,Aditya Mehta,aditya.mehta433@gmail.com,26/04/2025,Jeans,Fashion,3,299.00,897.00,Delhi,Debit Card,Shipped
ORD-0844,CUST-1209,Sneha Kumar,sneha.kumar743@gmail.com,11/08/2025,Storage Box,Home,2,249.00,498.00,Jaipur,Cash on Delivery,Pending
ORD-0516,CUST-1159,Neha Patel,neha.patel43@gmail.com,01/06/2025,Wireless Mouse,Electronics,4,2499.00,9996.00,Pune,Credit Card,Delivered
ORD-0690,CUST-1233,Simran Sharma,simran.sharma255@gmail.com,22/03/2025,Storage Box,Home,1,799.00,799.00,Jaipur,UPI,Shipped
ORD-0481,CUST-1022,Neha Verma,neha.verma277@gmail.com,25/12/2025,Data Analytics,Books,6,999.00,5994.00,Pune,UPI,Pending
ORD-0284,CUST-1046,Vikas Patel,vikas.patel416@gmail.com,22/11/2025,Jeans,Fashion,3,599.00,1797.00,Bengaluru,Cash on Delivery,Cancelled
ORD-0722,CUST-1007,Karan Mishra,karan.mishra68@gmail.com,07/02/2025,Bedsheet,Home,6,799.00,4794.00,Pune,Cash on Delivery,Delivered
ORD-0658,CUST-1027,Simran Singh,simran.singh811@gmail.com,03/07/2025,Wireless Mouse,Electronics,4,599.00,2396.00,Mumbai,Cash on Delivery,Delivered
ORD-0226,CUST-1212,Simran Singh,simran.singh758@gmail.com,23/08/2025,Body Lotion,Beauty,5,199.00,995.00,Bengaluru,Credit Card,Pending
ORD-0027,unknown,Aarav Singh,aarav.singh659@gmail.com,08/05/2025,Cap,Fashion,4,499.00,1996.00,Bengaluru,Credit Card,Shipped
ORD-0786,CUST-1246,Nitin Sharma,nitin.sharma145@gmail.com,05/08/2025,Face Wash,Beauty,1,199.00,199.00,Jaipur,UPI,Delivered
ORD-0438,CUST-1046,Rohan Verma,rohan.verma807@gmail.com,27/10/2025,Face Wash,Beauty,6,1299.00,7794.00,Bengaluru,Cash on Delivery,Delivered
ORD-0955,CUST-1076,Rahul Patel,rahul.patel508@gmail.com,13/03/2025,Wireless Mouse,Electronics,4,999.00,3996.00,Mumbai,UPI,Pending
ORD-0365,CUST-1023,Simran Gupta,simran.gupta639@gmail.com,28/03/2025,Power Bank,Electronics,5,1299.00,6495.00,Jaipur,UPI,Delivered
ORD-0230,CUST-1221,Aditya Gupta,aditya.gupta541@gmail.com,15/12/2025,Wall Clock,Home,1,299.00,299.00,Lucknow,Debit Card,Delivered
ORD-0038,CUST-1168,Vikas Jain,vikas.jain917@gmail.com,19/11/2025,Wall Clock,Home,5,249.00,1245.00,Bengaluru,Credit Card,Delivered
ORD-0969,CUST-1081,Rahul Verma,rahul.verma901@gmail.com,03/09/2025,T-Shirt,Fashion,5,2499.00,12495.00,Delhi,Cash on Delivery,Delivered
ORD-0375,CUST-1157,Simran Sharma,simran.sharma22@gmail.com,12/12/2025,Power Bank,Electronics,4,599.00,2396.00,New Delhi,Debit Card,Pending
ORD-0470,CUST-1217,Nitin Kumar,nitin.kumar950@gmail.com,08/11/2025,Bedsheet,Home,3,1599.00,4797.00,Delhi,Cash on Delivery,Pending
ORD-0971,CUST-1071,Aarav Singh,aarav.singh207@gmail.com,14/09/2025,Lip Balm,Beauty,6,1999.00,11994.00,Delhi,Cash on Delivery,Delivered
ORD-0854,CUST-1049,Rahul Gupta,rahul.gupta948@gmail.com,06/07/2025,Shampoo,Beauty,5,249.00,1245.00,Pune,Credit Card,Pending
ORD-0708,CUST-1130,Ananya Yadav,ananya.yadav91@gmail.com,04/07/2025,SQL Handbook,Books,6,399.00,2394.00,Pune,Cash on Delivery,Pending
ORD-0729,CUST-1147,Priya Kumar,priya.kumar128@gmail.com,29/05/2025,Perfume,Beauty,4,399.00,1596.00,Bengaluru,Credit Card,Delivered
ORD-0195,CUST-1174,Priya Mishra,priya.mishra157@gmail.com,31/12/2025,Keyboard,Electronics,3,199.00,597.00,Delhi,Credit Card,Pending
ORD-0858,CUST-1246,Aditya Kumar,aditya.kumar552@gmail.com,08/11/2025,Jeans,Fashion,4,299.00,1196.00,New Delhi,UPI,Shipped
ORD-0868,CUST-1029,Aditya Patel,aditya.patel728@gmail.com,25/06/2025,Sneakers,Fashion,2,199.00,398.00,Jaipur,Debit Card,Shipped
ORD-0504,CUST-1119,Sneha Gupta,sneha.gupta206@gmail.com,03/02/2025,Sneakers,Fashion,4,199.00,796.00,Pune,Cash on Delivery,Shipped
ORD-0973,CUST-1202,Rohan Singh,rohan.singh950@gmail.com,16/02/2025,Python Basics,Books,5,999.00,4995.00,Bengaluru,UPI,Delivered
ORD-0834,CUST-1026,Ananya Kumar,ananya.kumar926@gmail.com,04/03/2025,Python Basics,Books,1,299.00,299.00,Bengaluru,Credit Card,Pending
ORD-0580,CUST-1203,Neha Mishra,neha.mishra94@gmail.com,26/02/2025,Shampoo,Beauty,6,499.00,2994.00,Lucknow,Credit Card,Pending
ORD-0972,CUST-1120,Karan Verma,karan.verma660@gmail.com,01/02/2025,Data Analytics,Books,6,1299.00,7794.00,Bengaluru,UPI,Pending
ORD-0163,CUST-1167,Vikas Yadav,vikas.yadav676@gmail.com,13/04/2025,Data Analytics,Books,4,1999.00,7996.00,Jaipur,UPI,Delivered
ORD-0706,CUST-1061,Nitin Verma,nitin.verma970@gmail.com,15/04/2025,Face Wash,Beauty,2,199.00,398.00,Jaipur,Cash on Delivery,Shipped
ORD-0153,CUST-1039,Karan Patel,karan.patel51@gmail.com,24/01/2025,Table Lamp,Home,5,1299.00,6495.00,Pune,Cash on Delivery,Cancelled
ORD-0685,CUST-1044,Priya Kumar,priya.kumar685@gmail.com,26/09/2025,USB Cable,Electronics,3,399.00,1197.00,Bengaluru,Cash on Delivery,Delivered
ORD-0704,CUST-1139,Sneha Jain,sneha.jain673@gmail.com,28/05/2025,Sneakers,Fashion,6,199.00,1194.00,Bengaluru,Credit Card,Shipped
ORD-0759,CUST-1090,Aarav Mehta,aarav.mehta16@gmail.com,12/11/2025,USB Cable,Electronics,5,999.00,4995.00,Bengaluru,UPI,Delivered
ORD-0112,CUST-1020,Neha Patel,neha.patel85@gmail.com,,Sneakers,Fashion,5,199.00,995.00,Delhi,Debit Card,Shipped
ORD-0227,CUST-1026,Ananya Mehta,ananya.mehta570@gmail.com,23/10/2025,Wall Clock,Home,3,599.00,1797.00,Bengaluru,UPI,Delivered
ORD-0765,CUST-1073,Priya Sharma,priya.sharma704@gmail.com,25/06/2025,Cap,Fashion,1,1999.00,1999.00,Bengaluru,Cash on Delivery,Shipped
ORD-0104,CUST-1154,Rohan Kumar,rohan.kumar704@gmail.com,14/12/2025,Python Basics,Books,3,799.00,2397.00,Delhi,Credit Card,Pending
